0	1.03923048454133	2.00000000000000	3.01330383466387	4.00000000000000	5.00799361021957	1.30000000000000	1.42639719137623	2.38537208837531	3.16774508879202	4.20594816896262	5.10241207151735	2.60000000000000	2.52373094745299	3.28024389337135	3.79067512392344	4.77074417675062	5.51082733309001	3.90000000000000	3.75284250171759	4.38292140016223	4.69934323525085	5.58659108938537	6.17120951213763	5.20000000000000	5.01781185281632	5.57135531087365	5.76007255078128	6.56048778674269	7.01273383141439	3.50636691570720
1.03923048454133	0	1.03923048454133	2.00000000000000	3.01330383466387	4.00000000000000	1.87226895835882	1.30000000000000	1.87226895835882	2.38537208837531	3.39195976574517	4.20594816896262	3.05135742004571	2.60000000000000	3.05135742004571	3.28024389337135	4.16062280252224	4.77074417675062	4.30071774908585	3.90000000000000	4.30071774908585	4.38292140016222	5.14744336125246	5.58659108938537	5.57329024990948	5.20000000000000	5.57329024990948	5.57135531087365	6.24992513633052	6.56048778674269	3.12496256816526
2.00000000000000	1.03923048454133	0	1.03923048454133	2.00000000000000	3.01330383466387	2.38537208837531	1.42639719137623	1.30000000000000	1.42639719137623	2.38537208837531	3.16774508879202	3.28024389337135	2.52373094745299	2.60000000000000	2.52373094745299	3.28024389337135	3.79067512392344	4.38292140016223	3.75284250171759	3.90000000000000	3.75284250171759	4.38292140016223	4.69934323525086	5.57135531087365	5.01781185281632	5.20000000000000	5.01781185281632	5.57135531087365	5.76007255078128	2.50890592640816
3.01330383466387	2.00000000000000	1.03923048454133	0	1.03923048454133	2.00000000000000	3.39195976574517	2.38537208837531	1.87226895835882	1.30000000000000	1.87226895835882	2.38537208837531	4.16062280252224	3.28024389337135	3.05135742004571	2.60000000000000	3.05135742004571	3.28024389337135	5.14744336125246	4.38292140016223	4.30071774908585	3.90000000000000	4.30071774908585	4.38292140016223	6.24992513633052	5.57135531087365	5.57329024990948	5.20000000000000	5.57329024990948	5.57135531087365	2.78664512495474
4.00000000000000	3.01330383466387	2.00000000000000	1.03923048454133	0	1.03923048454133	4.20594816896262	3.16774508879202	2.38537208837531	1.42639719137623	1.30000000000000	1.42639719137623	4.77074417675062	3.79067512392344	3.28024389337135	2.52373094745299	2.60000000000000	2.52373094745299	5.58659108938537	4.69934323525086	4.38292140016223	3.75284250171759	3.90000000000000	3.75284250171759	6.56048778674269	5.76007255078128	5.57135531087365	5.01781185281632	5.20000000000000	5.01781185281632	2.88003627539064
5.00799361021957	4.00000000000000	3.01330383466387	2.00000000000000	1.03923048454133	0	5.24455823234274	4.20594816896262	3.39195976574517	2.38537208837531	1.87226895835882	1.30000000000000	5.77154936779267	4.77074417675062	4.16062280252224	3.28024389337135	3.05135742004571	2.60000000000000	6.51890889315858	5.58659108938537	5.14744336125246	4.38292140016223	4.30071774908585	3.90000000000000	7.42034798440990	6.56048778674269	6.24992513633052	5.57135531087365	5.57329024990948	5.20000000000000	3.71017399220495
1.30000000000000	1.87226895835882	2.38537208837531	3.39195976574517	4.20594816896262	5.24455823234274	0	1.03923048454133	2	3.01330383466387	4.00000000000000	5.00799361021957	1.30000000000000	1.42639719137623	2.38537208837531	3.16774508879202	4.20594816896262	5.10241207151735	2.60000000000000	2.52373094745299	3.28024389337135	3.79067512392344	4.77074417675062	5.51082733309001	3.90000000000000	3.75284250171759	4.38292140016223	4.69934323525085	5.58659108938537	6.17120951213763	2.75541366654501
1.42639719137623	1.30000000000000	1.42639719137623	2.38537208837531	3.16774508879202	4.20594816896262	1.03923048454133	0	1.03923048454133	2.00000000000000	3.01330383466387	4	1.87226895835882	1.30000000000000	1.87226895835882	2.38537208837531	3.39195976574517	4.20594816896262	3.05135742004571	2.60000000000000	3.05135742004571	3.28024389337134	4.16062280252224	4.77074417675062	4.30071774908585	3.90000000000000	4.30071774908585	4.38292140016222	5.14744336125246	5.58659108938537	2.08031140126112
2.38537208837531	1.87226895835882	1.30000000000000	1.87226895835882	2.38537208837531	3.39195976574517	2	1.03923048454133	0	1.03923048454133	2.00000000000000	3.01330383466387	2.38537208837531	1.42639719137623	1.30000000000000	1.42639719137623	2.38537208837531	3.16774508879202	3.28024389337135	2.52373094745299	2.60000000000000	2.52373094745299	3.28024389337135	3.79067512392344	4.38292140016223	3.75284250171759	3.90000000000000	3.75284250171759	4.38292140016223	4.69934323525086	1.26186547372650
3.16774508879202	2.38537208837531	1.42639719137623	1.30000000000000	1.42639719137623	2.38537208837531	3.01330383466387	2.00000000000000	1.03923048454133	0	1.03923048454133	2	3.39195976574517	2.38537208837531	1.87226895835882	1.30000000000000	1.87226895835882	2.38537208837531	4.16062280252224	3.28024389337135	3.05135742004571	2.60000000000000	3.05135742004571	3.28024389337135	5.14744336125246	4.38292140016223	4.30071774908585	3.90000000000000	4.30071774908585	4.38292140016223	1.52567871002286
4.20594816896262	3.39195976574517	2.38537208837531	1.87226895835882	1.30000000000000	1.87226895835882	4.00000000000000	3.01330383466387	2.00000000000000	1.03923048454133	0	1.03923048454133	4.20594816896262	3.16774508879202	2.38537208837531	1.42639719137623	1.30000000000000	1.42639719137623	4.77074417675062	3.79067512392344	3.28024389337135	2.52373094745299	2.60000000000000	2.52373094745299	5.58659108938537	4.69934323525086	4.38292140016223	3.75284250171759	3.90000000000000	3.75284250171759	1.89533756196172
5.10241207151735	4.20594816896262	3.16774508879202	2.38537208837531	1.42639719137623	1.30000000000000	5.00799361021957	4	3.01330383466387	2	1.03923048454133	0	5.24455823234274	4.20594816896262	3.39195976574517	2.38537208837531	1.87226895835882	1.30000000000000	5.77154936779267	4.77074417675062	4.16062280252224	3.28024389337135	3.05135742004571	2.60000000000000	6.51890889315858	5.58659108938537	5.14744336125246	4.38292140016223	4.30071774908585	3.90000000000000	2.88577468389634
2.60000000000000	3.05135742004571	3.28024389337135	4.16062280252224	4.77074417675062	5.77154936779267	1.30000000000000	1.87226895835882	2.38537208837531	3.39195976574517	4.20594816896262	5.24455823234274	0	1.03923048454133	2	3.01330383466387	4.00000000000000	5.00799361021957	1.30000000000000	1.42639719137623	2.38537208837531	3.16774508879202	4.20594816896262	5.10241207151735	2.60000000000000	2.52373094745299	3.28024389337135	3.79067512392344	4.77074417675062	5.51082733309001	2.50399680510978
